iter	Passed	Remaining
9170	130031	153538
9171	130045	153524
9172	130059	153511
9173	130074	153497
9174	130088	153483
9175	130102	153468
9176	130116	153454
9177	130130	153440
9178	130145	153426
9179	130158	153411
9180	130173	153397
9181	130187	153383
9182	130200	153368
9183	130215	153354
9184	130228	153339
9185	130242	153325
9186	130257	153311
9187	130271	153297
9188	130285	153283
9189	130299	153268
9190	130314	153254
9191	130327	153240
9192	130341	153225
9193	130355	153211
9194	130370	153198
9195	130384	153183
9196	130398	153168
9197	130412	153154
9198	130426	153140
9199	130441	153126
9200	130455	153112
9201	130469	153097
9202	130483	153083
9203	130497	153069
9204	130511	153055
9205	130526	153041
9206	130539	153026
9207	130553	153011
9208	130567	152996
9209	130580	152982
9210	130594	152967
9211	130608	152953
9212	130622	152938
9213	130637	152925
9214	130651	152911
9215	130666	152897
9216	130680	152882
9217	130693	152868
9218	130708	152854
9219	130723	152841
9220	130737	152827
9221	130751	152813
9222	130765	152798
9223	130779	152784
9224	130794	152770
9225	130808	152756
9226	130822	152741
9227	130837	152728
9228	130850	152713
9229	130865	152699
9230	130879	152685
9231	130893	152671
9232	130907	152656
9233	130921	152642
9234	130935	152628
9235	130950	152615
9236	130964	152600
9237	130978	152586
9238	130992	152572
9239	131007	152558
9240	131021	152544
9241	131035	152529
9242	131049	152515
9243	131063	152501
9244	131077	152487
9245	131092	152473
9246	131105	152458
9247	131119	152443
9248	131133	152428
9249	131147	152414
9250	131163	152402
9251	131177	152387
9252	131191	152373
9253	131204	152358
9254	131219	152344
9255	131232	152329
9256	131246	152314
9257	131259	152299
9258	131273	152285
9259	131287	152271
9260	131301	152256
9261	131316	152243
9262	131330	152228
9263	131344	152214
9264	131358	152200
9265	131373	152186
9266	131387	152172
9267	131401	152158
9268	131415	152143
9269	131429	152128
9270	131442	152114
9271	131456	152099
9272	131470	152084
9273	131484	152070
9274	131498	152056
9275	131512	152042
9276	131527	152028
9277	131541	152013
9278	131554	151999
9279	131568	151984
9280	131582	151969
9281	131596	151955
9282	131610	151940
9283	131624	151926
9284	131637	151911
9285	131651	151897
9286	131665	151882
9287	131679	151868
9288	131693	151853
9289	131706	151838
9290	131720	151824
9291	131738	151813
9292	131752	151799
9293	131766	151784
9294	131780	151770
9295	131793	151755
9296	131808	151741
9297	131822	151727
9298	131836	151713
9299	131850	151699
9300	131864	151684
9301	131878	151670
9302	131892	151656
9303	131906	151641
9304	131920	151627
9305	131934	151612
9306	131947	151597
9307	131960	151582
9308	131974	151567
9309	131988	151553
9310	132003	151539
9311	132017	151525
9312	132031	151510
9313	132045	151496
9314	132059	151481
9315	132072	151466
9316	132086	151452
9317	132100	151437
9318	132114	151423
9319	132128	151408
9320	132142	151394
9321	132156	151380
9322	132170	151365
9323	132184	151351
9324	132197	151336
9325	132211	151321
9326	132224	151306
9327	132238	151291
9328	132252	151277
9329	132266	151263
9330	132280	151249
9331	132295	151234
9332	132309	151220
9333	132323	151206
9334	132337	151191
9335	132350	151177
9336	132365	151163
9337	132381	151151
9338	132395	151137
9339	132409	151122
9340	132423	151108
9341	132437	151093
9342	132451	151079
9343	132465	151064
9344	132478	151049
9345	132492	151035
9346	132506	151021
9347	132524	151011
9348	132538	150996
9349	132552	150982
9350	132566	150967
9351	132580	150953
9352	132594	150939
9353	132608	150924
9354	132622	150910
9355	132636	150896
9356	132650	150881
9357	132664	150867
9358	132678	150853
9359	132693	150839
9360	132707	150825
9361	132721	150811
9362	132735	150796
9363	132749	150782
9364	132763	150768
9365	132778	150754
9366	132792	150739
9367	132805	150725
9368	132820	150711
9369	132835	150697
9370	132849	150683
9371	132863	150668
9372	132877	150654
9373	132890	150639
9374	132904	150625
9375	132918	150610
9376	132932	150596
9377	132946	150581
9378	132960	150567
9379	132974	150553
9380	132988	150538
9381	133002	150524
9382	133016	150509
9383	133030	150495
9384	133044	150481
9385	133058	150467
9386	133072	150453
9387	133086	150438
9388	133100	150424
9389	133114	150409
9390	133128	150395
9391	133142	150381
9392	133156	150366
9393	133170	150351
9394	133184	150337
9395	133198	150322
9396	133212	150308
9397	133226	150294
9398	133240	150279
9399	133254	150265
9400	133268	150251
9401	133282	150237
9402	133297	150223
9403	133310	150208
9404	133324	150194
9405	133339	150180
9406	133353	150166
9407	133367	150151
9408	133381	150137
9409	133395	150122
9410	133409	150108
9411	133423	150094
9412	133437	150079
9413	133451	150065
9414	133465	150050
9415	133479	150036
9416	133492	150021
9417	133506	150007
9418	133520	149993
9419	133540	149984
9420	133553	149969
9421	133567	149955
9422	133581	149940
9423	133595	149926
9424	133609	149911
9425	133623	149897
9426	133636	149881
9427	133649	149867
9428	133663	149852
9429	133677	149838
9430	133691	149823
9431	133704	149808
9432	133718	149793
9433	133732	149778
9434	133745	149764
9435	133760	149750
9436	133774	149735
9437	133788	149721
9438	133802	149707
9439	133816	149693
9440	133830	149678
9441	133844	149664
9442	133858	149649
9443	133872	149635
9444	133888	149623
9445	133902	149609
9446	133916	149595
9447	133931	149580
9448	133945	149566
9449	133959	149552
9450	133973	149537
9451	133986	149523
9452	134001	149509
9453	134014	149494
9454	134029	149480
9455	134043	149466
9456	134057	149452
9457	134071	149437
9458	134086	149423
9459	134099	149409
9460	134113	149395
9461	134127	149380
9462	134141	149366
9463	134155	149351
9464	134169	149336
9465	134183	149322
9466	134197	149308
9467	134211	149293
9468	134224	149278
9469	134237	149263
9470	134251	149249
9471	134266	149234
9472	134279	149219
9473	134293	149205
9474	134307	149191
9475	134321	149176
9476	134335	149162
9477	134348	149147
9478	134362	149132
9479	134376	149118
9480	134390	149104
9481	134404	149089
9482	134417	149074
9483	134432	149060
9484	134445	149045
9485	134461	149032
9486	134475	149018
9487	134489	149004
9488	134503	148989
9489	134516	148974
9490	134530	148960
9491	134544	148945
9492	134558	148931
9493	134572	148916
9494	134586	148902
9495	134600	148887
9496	134613	148873
9497	134627	148858
9498	134641	148843
9499	134655	148829
9500	134668	148814
9501	134682	148799
9502	134696	148785
9503	134710	148771
9504	134724	148756
9505	134738	148742
9506	134752	148728
9507	134766	148714
9508	134781	148700
9509	134795	148686
9510	134810	148673
9511	134825	148659
9512	134839	148644
9513	134853	148630
9514	134867	148616
9515	134881	148602
9516	134895	148588
9517	134909	148573
9518	134923	148559
9519	134937	148544
9520	134951	148529
9521	134964	148515
9522	134978	148500
9523	134992	148485
9524	135005	148470
9525	135019	148456
9526	135033	148441
9527	135046	148426
9528	135060	148412
9529	135074	148398
9530	135089	148383
9531	135102	148369
9532	135116	148354
9533	135130	148340
9534	135144	148325
9535	135158	148311
9536	135172	148297
9537	135187	148283
9538	135201	148269
9539	135214	148254
9540	135228	148239
9541	135244	148227
9542	135258	148212
9543	135272	148198
9544	135286	148184
9545	135300	148169
9546	135314	148155
9547	135329	148142
9548	135343	148128
9549	135357	148113
9550	135371	148099
9551	135386	148086
9552	135401	148072
9553	135415	148058
9554	135429	148044
9555	135443	148030
9556	135457	148015
9557	135472	148001
9558	135486	147987
9559	135500	147973
9560	135514	147958
9561	135528	147944
9562	135541	147929
9563	135555	147914
9564	135569	147900
9565	135582	147885
9566	135597	147871
9567	135610	147856
9568	135624	147842
9569	135638	147827
9570	135651	147812
9571	135665	147798
9572	135679	147783
9573	135693	147768
9574	135707	147754
9575	135721	147740
9576	135735	147725
9577	135748	147710
9578	135762	147696
9579	135776	147681
9580	135791	147667
9581	135807	147656
9582	135821	147642
9583	135835	147628
9584	135849	147613
9585	135863	147598
9586	135877	147584
9587	135891	147569
9588	135904	147554
9589	135921	147543
9590	135935	147528
9591	135948	147514
9592	135962	147499
9593	135976	147485
9594	135990	147470
9595	136003	147455
9596	136016	147440
9597	136030	147425
9598	136044	147411
9599	136058	147397
9600	136073	147383
9601	136087	147368
9602	136101	147354
9603	136114	147339
9604	136128	147325
9605	136142	147311
9606	136157	147297
9607	136171	147282
9608	136184	147268
9609	136198	147253
9610	136213	147239
9611	136227	147225
9612	136241	147211
9613	136255	147196
9614	136269	147182
9615	136283	147168
9616	136297	147153
9617	136311	147139
9618	136325	147124
9619	136339	147110
9620	136354	147097
9621	136368	147082
9622	136382	147068
9623	136397	147055
9624	136411	147040
9625	136424	147025
9626	136438	147011
9627	136452	146997
9628	136466	146982
9629	136480	146968
9630	136494	146954
9631	136513	146944
9632	136526	146929
9633	136540	146915
9634	136554	146901
9635	136569	146887
9636	136583	146873
9637	136598	146859
9638	136612	146845
9639	136625	146830
9640	136639	146815
9641	136653	146801
9642	136667	146787
9643	136681	146772
9644	136695	146757
9645	136709	146743
9646	136723	146729
9647	136737	146714
9648	136751	146700
9649	136765	146686
9650	136780	146672
9651	136794	146658
9652	136809	146645
9653	136822	146630
9654	136837	146616
9655	136851	146602
9656	136865	146588
9657	136879	146573
9658	136894	146560
9659	136908	146545
9660	136922	146531
9661	136935	146516
9662	136949	146502
9663	136963	146487
9664	136978	146473
9665	136992	146459
9666	137006	146445
9667	137020	146430
9668	137034	146416
9669	137048	146402
9670	137062	146388
9671	137076	146373
9672	137090	146359
9673	137104	146345
9674	137118	146330
9675	137133	146317
9676	137147	146303
9677	137163	146291
9678	137177	146276
9679	137192	146262
9680	137205	146248
9681	137220	146233
9682	137233	146219
9683	137247	146204
9684	137261	146189
9685	137276	146177
9686	137290	146163
9687	137304	146148
9688	137318	146133
9689	137332	146119
9690	137346	146104
9691	137359	146090
9692	137373	146075
9693	137387	146060
9694	137401	146046
9695	137415	146032
9696	137430	146018
9697	137444	146004
9698	137459	145991
9699	137473	145976
9700	137486	145961
9701	137500	145947
9702	137514	145933
9703	137528	145918
9704	137543	145905
9705	137557	145890
9706	137571	145876
9707	137584	145861
9708	137598	145847
9709	137612	145832
9710	137626	145818
9711	137640	145803
9712	137654	145788
9713	137667	145774
9714	137682	145760
9715	137695	145745
9716	137709	145731
9717	137723	145716
9718	137737	145702
9719	137752	145688
9720	137766	145674
9721	137780	145659
9722	137794	145645
9723	137808	145631
9724	137822	145617
9725	137836	145602
9726	137853	145591
9727	137867	145577
9728	137881	145562
9729	137895	145548
9730	137909	145533
9731	137922	145519
9732	137936	145504
9733	137953	145493
9734	137967	145478
9735	137982	145465
9736	137995	145450
9737	138009	145435
9738	138023	145421
9739	138037	145407
9740	138051	145392
9741	138065	145378
9742	138078	145363
9743	138092	145348
9744	138106	145334
9745	138120	145319
9746	138134	145305
9747	138148	145291
9748	138162	145277
9749	138176	145262
9750	138190	145248
9751	138204	145233
9752	138218	145219
9753	138232	145204
9754	138245	145190
9755	138260	145176
9756	138275	145162
9757	138288	145147
9758	138302	145133
9759	138316	145119
9760	138330	145104
9761	138343	145089
9762	138357	145075
9763	138372	145061
9764	138385	145046
9765	138399	145032
9766	138414	145018
9767	138427	145003
9768	138442	144989
9769	138455	144974
9770	138470	144960
9771	138484	144946
9772	138497	144931
9773	138514	144920
9774	138528	144905
9775	138542	144891
9776	138556	144877
9777	138570	144862
9778	138584	144848
9779	138598	144833
9780	138611	144818
9781	138629	144808
9782	138643	144793
9783	138656	144779
9784	138670	144764
9785	138685	144750
9786	138698	144735
9787	138712	144721
9788	138727	144707
9789	138740	144692
9790	138755	144678
9791	138769	144664
9792	138783	144650
9793	138797	144636
9794	138811	144621
9795	138825	144607
9796	138839	144593
9797	138853	144579
9798	138868	144565
9799	138881	144550
9800	138895	144536
9801	138910	144522
9802	138924	144508
9803	138938	144493
9804	138952	144479
9805	138966	144465
9806	138980	144450
9807	138993	144435
9808	139007	144421
9809	139021	144407
9810	139036	144392
9811	139050	144379
9812	139065	144365
9813	139078	144350
9814	139093	144336
9815	139107	144322
9816	139121	144308
9817	139135	144293
9818	139150	144280
9819	139164	144266
9820	139180	144253
9821	139194	144239
9822	139208	144225
9823	139222	144211
9824	139237	144197
9825	139251	144182
9826	139264	144168
9827	139278	144153
9828	139292	144139
9829	139307	144125
9830	139321	144111
9831	139335	144097
9832	139349	144083
9833	139363	144068
9834	139377	144054
9835	139392	144040
9836	139405	144025
9837	139419	144011
9838	139433	143996
9839	139447	143982
9840	139461	143968
9841	139475	143954
9842	139490	143940
9843	139504	143925
9844	139518	143911
9845	139532	143896
9846	139545	143882
9847	139559	143867
9848	139573	143853
9849	139587	143839
9850	139601	143824
9851	139615	143809
9852	139629	143795
9853	139643	143781
9854	139657	143767
9855	139671	143752
9856	139684	143737
9857	139698	143722
9858	139712	143708
9859	139726	143694
9860	139741	143680
9861	139755	143666
9862	139769	143652
9863	139783	143637
9864	139797	143623
9865	139810	143608
9866	139824	143593
9867	139838	143579
9868	139852	143565
9869	139866	143550
9870	139880	143536
9871	139894	143522
9872	139908	143508
9873	139923	143494
9874	139937	143480
9875	139951	143465
9876	139967	143453
9877	139981	143439
9878	139995	143425
9879	140009	143410
9880	140023	143395
9881	140037	143381
9882	140051	143367
9883	140065	143353
9884	140079	143338
9885	140093	143324
9886	140107	143309
9887	140121	143295
9888	140135	143281
9889	140149	143267
9890	140164	143253
9891	140177	143238
9892	140191	143224
9893	140205	143209
9894	140219	143195
9895	140233	143181
9896	140247	143166
9897	140261	143152
9898	140275	143137
9899	140289	143123
9900	140303	143108
9901	140317	143094
9902	140331	143080
9903	140344	143065
9904	140358	143051
9905	140372	143036
9906	140386	143022
9907	140401	143008
9908	140414	142993
9909	140429	142979
9910	140443	142965
9911	140456	142950
9912	140470	142936
9913	140484	142921
9914	140498	142907
9915	140511	142892
9916	140526	142878
9917	140539	142863
9918	140554	142850
9919	140568	142835
9920	140582	142821
9921	140596	142807
9922	140610	142793
9923	140630	142784
9924	140645	142771
9925	140659	142756
9926	140673	142741
9927	140686	142727
9928	140705	142717
9929	140719	142703
9930	140733	142689
9931	140747	142675
9932	140762	142661
9933	140776	142647
9934	140791	142633
9935	140805	142619
9936	140819	142604
9937	140833	142590
9938	140847	142575
9939	140860	142561
9940	140875	142547
9941	140889	142533
9942	140904	142519
9943	140918	142505
9944	140932	142491
9945	140945	142476
9946	140959	142462
9947	140973	142447
9948	140987	142433
9949	141001	142418
9950	141015	142404
9951	141029	142390
9952	141043	142375
9953	141058	142361
9954	141072	142347
9955	141086	142333
9956	141100	142319
9957	141114	142304
9958	141135	142297
9959	141149	142283
9960	141163	142268
9961	141176	142253
9962	141190	142239
9963	141206	142227
9964	141221	142213
9965	141234	142198
9966	141248	142184
9967	141263	142170
9968	141277	142155
9969	141290	142140
9970	141304	142126
9971	141318	142111
9972	141331	142097
9973	141345	142082
9974	141360	142068
9975	141374	142054
9976	141388	142039
9977	141401	142025
9978	141415	142010
9979	141429	141995
9980	141443	141981
9981	141456	141967
9982	141470	141952
9983	141484	141937
9984	141498	141923
9985	141512	141909
9986	141526	141894
9987	141539	141879
9988	141553	141865
9989	141567	141851
9990	141581	141836
9991	141595	141821
9992	141608	141807
9993	141622	141792
9994	141635	141777
9995	141649	141763
9996	141663	141748
9997	141677	141733
9998	141690	141719
9999	141704	141704
10000	141718	141690
10001	141732	141676
10002	141747	141662
10003	141761	141647
10004	141774	141633
10005	141788	141618
10006	141802	141604
10007	141816	141589
10008	141830	141575
10009	141844	141561
10010	141858	141546
10011	141872	141532
10012	141886	141518
10013	141900	141503
10014	141914	141489
10015	141928	141474
10016	141942	141460
10017	141955	141445
10018	141969	141431
10019	141983	141416
10020	141996	141401
10021	142010	141387
10022	142024	141372
10023	142038	141358
10024	142052	141344
10025	142067	141330
10026	142081	141315
10027	142094	141300
10028	142107	141285
10029	142121	141271
10030	142135	141256
10031	142148	141242
10032	142163	141227
10033	142176	141213
10034	142190	141198
10035	142204	141184
10036	142218	141169
10037	142232	141155
10038	142246	141140
10039	142260	141126
10040	142274	141112
10041	142287	141097
10042	142302	141083
10043	142315	141068
10044	142329	141054
10045	142343	141039
10046	142357	141025
10047	142370	141010
10048	142384	140996
10049	142398	140981
10050	142412	140966
10051	142426	140952
10052	142439	140937
10053	142453	140922
10054	142466	140908
10055	142480	140893
10056	142494	140879
10057	142508	140864
10058	142521	140850
10059	142535	140835
10060	142549	140821
10061	142563	140806
10062	142577	140791
10063	142591	140777
10064	142605	140763
10065	142619	140749
10066	142632	140734
10067	142646	140719
10068	142660	140704
10069	142674	140690
10070	142687	140676
10071	142701	140661
10072	142715	140647
10073	142729	140632
10074	142743	140618
10075	142757	140603
10076	142771	140589
10077	142785	140575
10078	142799	140561
10079	142813	140547
10080	142828	140533
10081	142842	140519
10082	142856	140504
10083	142871	140491
10084	142886	140477
10085	142900	140463
10086	142915	140449
10087	142929	140435
10088	142943	140421
10089	142957	140407
10090	142971	140393
10091	142986	140379
10092	143001	140365
10093	143014	140351
10094	143028	140336
10095	143042	140322
10096	143056	140307
10097	143070	140293
10098	143084	140279
10099	143097	140264
10100	143112	140250
10101	143126	140235
10102	143140	140221
10103	143154	140207
10104	143168	140193
10105	143183	140179
10106	143198	140166
10107	143212	140152
10108	143226	140138
10109	143240	140123
10110	143254	140109
10111	143268	140095
10112	143283	140081
10113	143297	140067
10114	143312	140053
10115	143326	140039
10116	143340	140024
10117	143353	140010
10118	143367	139995
10119	143381	139981
10120	143395	139966
10121	143409	139952
10122	143423	139938
10123	143437	139924
10124	143452	139910
10125	143465	139895
10126	143479	139881
10127	143494	139867
10128	143508	139853
10129	143522	139839
10130	143536	139824
10131	143550	139810
10132	143565	139796
10133	143579	139782
10134	143594	139768
10135	143608	139754
10136	143622	139740
10137	143636	139725
10138	143650	139711
10139	143663	139696
10140	143677	139682
10141	143691	139668
10142	143705	139653
10143	143719	139638
10144	143733	139624
10145	143747	139610
10146	143761	139596
10147	143775	139581
10148	143789	139567
10149	143802	139552
10150	143816	139538
10151	143830	139523
10152	143844	139509
10153	143860	139496
10154	143873	139481
10155	143887	139467
10156	143901	139452
10157	143915	139438
10158	143929	139423
10159	143943	139409
10160	143956	139394
10161	143971	139381
10162	143985	139367
10163	144000	139353
10164	144014	139339
10165	144028	139325
10166	144042	139310
10167	144056	139296
10168	144070	139281
10169	144084	139267
10170	144098	139253
10171	144112	139238
10172	144126	139224
10173	144140	139210
10174	144155	139196
10175	144169	139182
10176	144183	139168
10177	144197	139154
10178	144211	139139
10179	144225	139125
10180	144239	139111
10181	144253	139096
10182	144266	139081
10183	144280	139067
10184	144294	139052
10185	144307	139037
10186	144321	139023
10187	144336	139009
10188	144349	138994
10189	144363	138980
10190	144377	138965
10191	144391	138951
10192	144404	138936
10193	144418	138922
10194	144432	138907
10195	144447	138893
10196	144460	138878
10197	144474	138864
10198	144488	138850
10199	144502	138835
10200	144516	138821
10201	144531	138807
10202	144545	138793
10203	144558	138778
10204	144571	138763
10205	144586	138749
10206	144600	138735
10207	144614	138720
10208	144631	138709
10209	144645	138694
10210	144659	138680
10211	144672	138666
10212	144686	138651
10213	144700	138637
10214	144714	138622
10215	144728	138608
10216	144742	138593
10217	144756	138579
10218	144770	138565
10219	144784	138550
10220	144797	138536
10221	144812	138522
10222	144826	138508
10223	144840	138494
10224	144854	138479
10225	144868	138465
10226	144882	138451
10227	144896	138436
10228	144910	138422
10229	144924	138407
10230	144938	138393
10231	144952	138378
10232	144966	138364
10233	144980	138350
10234	144993	138335
10235	145007	138321
10236	145021	138306
10237	145035	138292
10238	145048	138277
10239	145062	138262
10240	145076	138248
10241	145090	138234
10242	145104	138220
10243	145119	138206
10244	145132	138191
10245	145147	138177
10246	145161	138163
10247	145175	138148
10248	145192	138137
10249	145206	138122
10250	145219	138108
10251	145234	138094
10252	145248	138080
10253	145262	138065
10254	145275	138051
10255	145292	138039
10256	145306	138024
10257	145320	138010
10258	145334	137996
10259	145348	137981
10260	145362	137967
10261	145376	137953
10262	145390	137939
10263	145404	137924
10264	145418	137910
10265	145432	137896
10266	145446	137881
10267	145460	137867
10268	145474	137853
10269	145488	137838
10270	145503	137824
10271	145517	137810
10272	145530	137795
10273	145544	137781
10274	145558	137767
10275	145572	137752
10276	145586	137738
10277	145600	137724
10278	145614	137709
10279	145628	137695
10280	145642	137681
10281	145656	137666
10282	145670	137652
10283	145685	137638
10284	145698	137623
10285	145713	137609
10286	145728	137597
10287	145742	137582
10288	145756	137568
10289	145770	137554
10290	145784	137539
10291	145799	137526
10292	145818	137517
10293	145833	137502
10294	145847	137488
10295	145861	137475
10296	145885	137469
10297	145899	137455
10298	145913	137441
10299	145927	137427
10300	145941	137412
10301	145955	137398
10302	145969	137384
10303	145984	137370
10304	145998	137356
10305	146013	137342
10306	146027	137328
10307	146041	137314
10308	146055	137299
10309	146069	137285
10310	146082	137270
10311	146097	137256
10312	146111	137242
10313	146124	137227
10314	146138	137213
10315	146152	137198
10316	146166	137183
10317	146179	137169
10318	146193	137154
10319	146207	137140
10320	146221	137126
10321	146235	137111
10322	146249	137097
10323	146263	137082
10324	146277	137068
10325	146290	137053
10326	146304	137039
10327	146318	137024
10328	146332	137010
10329	146346	136996
10330	146360	136981
10331	146374	136967
10332	146388	136953
10333	146402	136939
10334	146417	136925
10335	146430	136910
10336	146444	136896
10337	146458	136881
10338	146472	136867
10339	146487	136853
10340	146500	136838
10341	146516	136826
10342	146530	136812
10343	146545	136798
10344	146559	136784
10345	146573	136770
10346	146587	136755
10347	146601	136741
10348	146615	136726
10349	146630	136713
10350	146644	136699
10351	146659	136685
10352	146672	136670
10353	146686	136656
10354	146700	136642
10355	146715	136628
10356	146729	136614
10357	146743	136600
10358	146757	136585
10359	146771	136571
10360	146785	136557
10361	146800	136543
10362	146814	136529
10363	146828	136514
10364	146842	136500
10365	146856	136486
10366	146870	136471
10367	146884	136457
10368	146898	136443
10369	146912	136428
10370	146925	136413
10371	146939	136399
10372	146953	136384
10373	146967	136370
10374	146981	136356
10375	146995	136342
10376	147009	136328
10377	147023	136313
10378	147037	136299
10379	147051	136284
10380	147064	136269
10381	147078	136255
10382	147093	136241
10383	147107	136227
10384	147121	136212
10385	147135	136198
10386	147149	136184
10387	147163	136170
10388	147177	136155
10389	147191	136141
10390	147205	136127
10391	147219	136112
10392	147233	136098
10393	147247	136084
10394	147262	136070
10395	147276	136056
10396	147289	136041
10397	147303	136027
10398	147317	136012
10399	147331	135998
10400	147345	135983
10401	147359	135969
10402	147373	135955
10403	147387	135940
10404	147401	135926
10405	147415	135912
10406	147429	135898
10407	147443	135883
10408	147457	135869
10409	147472	135855
10410	147486	135841
10411	147500	135827
10412	147514	135812
10413	147527	135798
10414	147542	135784
10415	147556	135769
10416	147569	135755
10417	147583	135740
10418	147597	135726
10419	147611	135711
10420	147625	135697
10421	147639	135683
10422	147652	135668
10423	147666	135654
10424	147680	135639
10425	147694	135624
10426	147708	135610
10427	147722	135596
10428	147737	135582
10429	147751	135568
10430	147765	135554
10431	147779	135540
10432	147793	135525
10433	147807	135511
10434	147821	135497
10435	147835	135482
10436	147849	135468
10437	147863	135454
10438	147877	135439
10439	147891	135425
10440	147905	135411
10441	147919	135397
10442	147936	135385
10443	147950	135371
10444	147964	135357
10445	147978	135342
10446	147992	135327
10447	148006	135313
10448	148020	135299
10449	148034	135285
10450	148048	135270
10451	148062	135256
10452	148076	135242
10453	148090	135227
10454	148104	135213
10455	148118	135199
10456	148132	135185
10457	148147	135171
10458	148160	135156
10459	148174	135141
10460	148188	135127
10461	148202	135113
10462	148217	135099
10463	148231	135085
10464	148246	135071
10465	148260	135057
10466	148274	135043
10467	148288	135029
10468	148301	135014
10469	148315	135000
10470	148330	134985
10471	148344	134971
10472	148358	134957
10473	148372	134943
10474	148386	134929
10475	148400	134915
10476	148414	134900
10477	148428	134886
10478	148442	134871
10479	148455	134856
10480	148470	134842
10481	148484	134828
10482	148498	134814
10483	148513	134800
10484	148526	134785
10485	148540	134771
10486	148554	134757
10487	148569	134743
10488	148583	134729
10489	148598	134716
10490	148612	134701
10491	148626	134687
10492	148639	134672
10493	148653	134658
10494	148667	134643
10495	148680	134628
10496	148695	134614
10497	148709	134600
10498	148723	134586
10499	148737	134572
10500	148751	134557
10501	148765	134543
10502	148779	134529
10503	148794	134515
10504	148808	134500
10505	148822	134486
10506	148836	134473
10507	148850	134458
10508	148864	134444
10509	148879	134430
10510	148893	134416
10511	148907	134401
10512	148921	134387
10513	148935	134373
10514	148949	134359
10515	148964	134345
10516	148978	134330
10517	148992	134316
10518	149006	134302
10519	149024	134292
10520	149039	134278
10521	149053	134264
10522	149067	134250
10523	149081	134235
10524	149095	134221
10525	149114	134211
10526	149131	134199
10527	149147	134187
10528	149161	134172
10529	149175	134158
10530	149188	134143
10531	149202	134129
10532	149216	134115
10533	149231	134101
10534	149244	134086
10535	149261	134074
10536	149275	134060
10537	149289	134045
10538	149303	134031
10539	149317	134017
10540	149330	134002
10541	149344	133987
10542	149358	133973
10543	149372	133959
10544	149386	133945
10545	149400	133931
10546	149415	133916
10547	149429	133902
10548	149443	133888
10549	149457	133874
10550	149471	133860
10551	149485	133845
10552	149499	133830
10553	149513	133816
10554	149526	133802
10555	149541	133788
10556	149555	133773
10557	149569	133759
10558	149584	133746
10559	149598	133732
10560	149613	133718
10561	149627	133704
10562	149642	133690
10563	149655	133676
10564	149670	133661
10565	149683	133647
10566	149701	133636
10567	149715	133621
10568	149729	133607
10569	149743	133593
10570	149756	133578
10571	149770	133564
10572	149785	133550
10573	149799	133536
10574	149813	133521
10575	149827	133507
10576	149842	133493
10577	149855	133478
10578	149869	133464
10579	149884	133450
10580	149898	133436
10581	149912	133422
10582	149925	133407
10583	149939	133393
10584	149953	133378
10585	149968	133364
10586	149982	133350
10587	149996	133336
10588	150010	133322
10589	150023	133307
10590	150038	133293
10591	150052	133279
10592	150066	133264
10593	150080	133250
10594	150094	133236
10595	150109	133222
10596	150123	133208
10597	150137	133194
10598	150151	133180
10599	150165	133165
10600	150179	133151
10601	150194	133137
10602	150208	133123
10603	150222	133109
10604	150236	133094
10605	150250	133080
10606	150263	133065
10607	150278	133051
10608	150292	133037
10609	150306	133023
10610	150321	133009
10611	150334	132995
10612	150348	132980
10613	150363	132966
10614	150377	132952
10615	150390	132937
10616	150405	132924
10617	150419	132909
10618	150433	132895
10619	150446	132880
10620	150461	132866
10621	150474	132851
10622	150489	132837
10623	150503	132823
10624	150517	132809
10625	150530	132794
10626	150544	132780
10627	150561	132768
10628	150575	132754
10629	150589	132739
10630	150603	132725
10631	150617	132711
10632	150631	132697
10633	150646	132682
10634	150659	132668
10635	150674	132654
10636	150688	132640
10637	150703	132626
10638	150717	132612
10639	150731	132598
10640	150746	132584
10641	150760	132570
10642	150773	132555
10643	150789	132542
10644	150803	132528
10645	150818	132515
10646	150832	132500
10647	150846	132486
10648	150860	132472
10649	150874	132457
10650	150888	132443
10651	150902	132428
10652	150916	132414
10653	150930	132400
10654	150944	132386
10655	150958	132372
10656	150972	132358
10657	150986	132343
10658	151000	132329
10659	151014	132315
10660	151028	132300
10661	151042	132285
10662	151059	132274
10663	151073	132259
10664	151087	132245
10665	151100	132230
10666	151114	132216
10667	151128	132201
10668	151142	132187
10669	151156	132173
10670	151169	132158
10671	151183	132144
10672	151197	132129
10673	151211	132114
10674	151225	132100
10675	151239	132086
10676	151252	132071
10677	151266	132057
10678	151280	132042
10679	151294	132028
10680	151309	132015
10681	151322	132000
10682	151337	131986
10683	151351	131972
10684	151365	131958
10685	151380	131944
10686	151395	131930
10687	151409	131916
10688	151423	131902
10689	151437	131888
10690	151451	131873
10691	151465	131859
10692	151479	131845
10693	151493	131830
10694	151507	131816
10695	151521	131802
10696	151536	131788
10697	151550	131774
10698	151564	131759
10699	151577	131745
10700	151591	131730
10701	151605	131715
10702	151618	131701
10703	151632	131686
10704	151645	131671
10705	151659	131657
10706	151674	131643
10707	151688	131629
10708	151702	131615
10709	151716	131600
10710	151730	131586
10711	151743	131571
10712	151760	131559
10713	151774	131545
10714	151788	131530
10715	151801	131516
10716	151815	131501
10717	151828	131486
10718	151842	131472
10719	151856	131457
10720	151870	131443
10721	151883	131428
10722	151897	131414
10723	151911	131399
