iter	MAE
6003	1456.841282
6004	1456.830181
6005	1456.818984
6006	1456.807758
6007	1456.796635
6008	1456.785495
6009	1456.774619
6010	1456.763503
6011	1456.752326
6012	1456.741351
6013	1456.73055
6014	1456.719542
6015	1456.708491
6016	1456.6973
6017	1456.686291
6018	1456.675079
6019	1456.663819
6020	1456.652675
6021	1456.641551
6022	1456.630492
6023	1456.61931
6024	1456.608275
6025	1456.5971
6026	1456.585976
6027	1456.574745
6028	1456.56364
6029	1456.552439
6030	1456.541296
6031	1456.530171
6032	1456.519292
6033	1456.50797
6034	1456.496841
6035	1456.485785
6036	1456.474686
6037	1456.463525
6038	1456.45266
6039	1456.441414
6040	1456.430283
6041	1456.419283
6042	1456.408103
6043	1456.396974
6044	1456.385744
6045	1456.374819
6046	1456.363551
6047	1456.352451
6048	1456.341309
6049	1456.330142
6050	1456.318874
6051	1456.307792
6052	1456.296671
6053	1456.285535
6054	1456.27431
6055	1456.263168
6056	1456.251979
6057	1456.240721
6058	1456.229665
6059	1456.218425
6060	1456.207278
6061	1456.195997
6062	1456.184746
6063	1456.173558
6064	1456.162445
6065	1456.151311
6066	1456.140139
6067	1456.129051
6068	1456.117763
6069	1456.106612
6070	1456.095739
6071	1456.084566
6072	1456.073353
6073	1456.062205
6074	1456.051137
6075	1456.040089
6076	1456.02891
6077	1456.017819
6078	1456.006742
6079	1455.995691
6080	1455.984838
6081	1455.973666
6082	1455.962482
6083	1455.951556
6084	1455.940318
6085	1455.92921
6086	1455.91819
6087	1455.907054
6088	1455.895924
6089	1455.884789
6090	1455.873677
6091	1455.862596
6092	1455.851397
6093	1455.840353
6094	1455.829192
6095	1455.818059
6096	1455.807134
6097	1455.796152
6098	1455.785037
6099	1455.773842
6100	1455.762608
6101	1455.751366
6102	1455.740659
6103	1455.729815
6104	1455.718807
6105	1455.707655
6106	1455.696476
6107	1455.685295
6108	1455.674072
6109	1455.662762
6110	1455.65189
6111	1455.640655
6112	1455.629541
6113	1455.618356
6114	1455.607432
6115	1455.596196
6116	1455.585119
6117	1455.574092
6118	1455.562873
6119	1455.551706
6120	1455.540487
6121	1455.529252
6122	1455.518064
6123	1455.506848
6124	1455.495587
6125	1455.484439
6126	1455.473375
6127	1455.462305
6128	1455.451051
6129	1455.439887
6130	1455.429036
6131	1455.417934
6132	1455.406703
6133	1455.395488
6134	1455.384246
6135	1455.373166
6136	1455.362057
6137	1455.350961
6138	1455.339738
6139	1455.328656
6140	1455.317916
6141	1455.306667
6142	1455.295449
6143	1455.284325
6144	1455.273149
6145	1455.262111
6146	1455.250868
6147	1455.239631
6148	1455.228428
6149	1455.217267
6150	1455.206046
6151	1455.19503
6152	1455.18383
6153	1455.172745
6154	1455.161513
6155	1455.150406
6156	1455.139448
6157	1455.128428
6158	1455.117262
6159	1455.106038
6160	1455.094979
6161	1455.083923
6162	1455.072591
6163	1455.061491
6164	1455.05028
6165	1455.039098
6166	1455.027847
6167	1455.01664
6168	1455.005666
6169	1454.99453
6170	1454.983851
6171	1454.972832
6172	1454.961604
6173	1454.950521
6174	1454.939348
6175	1454.928268
6176	1454.91708
6177	1454.906089
6178	1454.894953
6179	1454.883811
6180	1454.87262
6181	1454.861548
6182	1454.850331
6183	1454.839126
6184	1454.828128
6185	1454.816717
6186	1454.805465
6187	1454.794623
6188	1454.783633
6189	1454.772392
6190	1454.761277
6191	1454.749991
6192	1454.738807
6193	1454.727655
6194	1454.716457
6195	1454.705327
6196	1454.694154
6197	1454.683058
6198	1454.671828
6199	1454.660666
6200	1454.649508
6201	1454.63842
6202	1454.627182
6203	1454.616055
6204	1454.604749
6205	1454.593662
6206	1454.582485
6207	1454.571307
6208	1454.56031
6209	1454.54912
6210	1454.538227
6211	1454.527263
6212	1454.515956
6213	1454.504888
6214	1454.493747
6215	1454.482599
6216	1454.47168
6217	1454.46115
6218	1454.449976
6219	1454.438721
6220	1454.427939
6221	1454.41668
6222	1454.405489
6223	1454.394331
6224	1454.383165
6225	1454.372061
6226	1454.361012
6227	1454.3498
6228	1454.338711
6229	1454.327644
6230	1454.316439
6231	1454.305454
6232	1454.294365
6233	1454.283813
6234	1454.27243
6235	1454.261316
6236	1454.250135
6237	1454.238917
6238	1454.227773
6239	1454.216996
6240	1454.205789
6241	1454.194567
6242	1454.18345
6243	1454.172684
6244	1454.161609
6245	1454.150388
6246	1454.139295
6247	1454.128613
6248	1454.117431
6249	1454.106317
6250	1454.095119
6251	1454.08396
6252	1454.072952
6253	1454.061909
6254	1454.050808
6255	1454.039535
6256	1454.028284
6257	1454.017043
6258	1454.005811
6259	1453.994626
6260	1453.983589
6261	1453.972366
6262	1453.961059
6263	1453.950374
6264	1453.939199
6265	1453.92812
6266	1453.916957
6267	1453.905732
6268	1453.894622
6269	1453.883435
6270	1453.872281
6271	1453.861157
6272	1453.849897
6273	1453.838796
6274	1453.827676
6275	1453.816516
6276	1453.805288
6277	1453.79404
6278	1453.782848
6279	1453.771747
6280	1453.760564
6281	1453.749314
6282	1453.738175
6283	1453.726948
6284	1453.715704
6285	1453.704495
6286	1453.6933
6287	1453.682206
6288	1453.671056
6289	1453.659882
6290	1453.648873
6291	1453.637643
6292	1453.626512
6293	1453.615374
6294	1453.604202
6295	1453.593033
6296	1453.581976
6297	1453.570824
6298	1453.559783
6299	1453.548623
6300	1453.537528
6301	1453.526485
6302	1453.515355
6303	1453.504185
6304	1453.493003
6305	1453.481785
6306	1453.470607
6307	1453.459681
6308	1453.448366
6309	1453.437291
6310	1453.426076
6311	1453.414908
6312	1453.403824
6313	1453.39281
6314	1453.381591
6315	1453.370489
6316	1453.359586
6317	1453.34833
6318	1453.337073
6319	1453.325945
6320	1453.314816
6321	1453.303852
6322	1453.29272
6323	1453.281499
6324	1453.27032
6325	1453.259242
6326	1453.248019
6327	1453.236728
6328	1453.22571
6329	1453.214535
6330	1453.20332
6331	1453.19235
6332	1453.181234
6333	1453.170323
6334	1453.159082
6335	1453.148104
6336	1453.137062
6337	1453.126374
6338	1453.115207
6339	1453.104263
6340	1453.093266
6341	1453.082147
6342	1453.070946
6343	1453.059828
6344	1453.04881
6345	1453.037773
6346	1453.026991
6347	1453.015889
6348	1453.004674
6349	1452.99357
6350	1452.982414
6351	1452.971368
6352	1452.960544
6353	1452.949751
6354	1452.938721
6355	1452.92751
6356	1452.916368
6357	1452.905351
6358	1452.894298
6359	1452.883289
6360	1452.872335
6361	1452.861355
6362	1452.850275
6363	1452.839584
6364	1452.828899
6365	1452.817831
6366	1452.806889
6367	1452.795737
6368	1452.784507
6369	1452.773379
6370	1452.762313
6371	1452.751466
6372	1452.740366
6373	1452.729223
6374	1452.718182
6375	1452.707068
6376	1452.69586
6377	1452.684827
6378	1452.673769
6379	1452.662634
6380	1452.651423
6381	1452.640256
6382	1452.629221
6383	1452.618105
6384	1452.606981
6385	1452.595907
6386	1452.584747
6387	1452.573832
6388	1452.562851
6389	1452.551688
6390	1452.540608
6391	1452.529395
6392	1452.518546
6393	1452.507445
6394	1452.496389
6395	1452.485509
6396	1452.474419
6397	1452.463274
6398	1452.452352
6399	1452.441253
6400	1452.43017
6401	1452.419244
6402	1452.408031
6403	1452.397001
6404	1452.385882
6405	1452.374729
6406	1452.363616
6407	1452.352596
6408	1452.341474
6409	1452.33031
6410	1452.319196
6411	1452.308089
6412	1452.297097
6413	1452.286005
6414	1452.275036
6415	1452.263909
6416	1452.252639
6417	1452.241543
6418	1452.230712
6419	1452.219526
6420	1452.208509
6421	1452.197517
6422	1452.18644
6423	1452.175317
6424	1452.164322
6425	1452.153243
6426	1452.142094
6427	1452.131052
6428	1452.1201
6429	1452.108952
6430	1452.097916
6431	1452.086765
6432	1452.07573
6433	1452.064767
6434	1452.05405
6435	1452.043034
6436	1452.0321
6437	1452.021037
6438	1452.009856
6439	1451.998702
6440	1451.987844
6441	1451.976628
6442	1451.96558
6443	1451.954502
6444	1451.943412
6445	1451.932365
6446	1451.921223
6447	1451.910128
6448	1451.899087
6449	1451.887934
6450	1451.876771
6451	1451.865664
6452	1451.854501
6453	1451.843411
6454	1451.832315
6455	1451.821276
6456	1451.810129
6457	1451.798994
6458	1451.787797
6459	1451.776955
6460	1451.765873
6461	1451.754739
6462	1451.743537
6463	1451.732533
6464	1451.721406
6465	1451.710367
6466	1451.699455
6467	1451.688413
6468	1451.677271
6469	1451.666149
6470	1451.655114
6471	1451.643998
6472	1451.632915
6473	1451.621941
6474	1451.610895
6475	1451.599929
6476	1451.588769
6477	1451.57771
6478	1451.566642
6479	1451.555706
6480	1451.544614
6481	1451.533551
6482	1451.52245
6483	1451.511249
6484	1451.50015
6485	1451.489059
6486	1451.478293
6487	1451.467524
6488	1451.456382
6489	1451.445249
6490	1451.434113
6491	1451.423039
6492	1451.412236
6493	1451.401111
6494	1451.389973
6495	1451.378822
6496	1451.3677
6497	1451.356613
6498	1451.345694
6499	1451.33471
6500	1451.323633
6501	1451.312469
6502	1451.301422
6503	1451.290893
6504	1451.2798
6505	1451.268772
6506	1451.257587
6507	1451.246538
6508	1451.2355
6509	1451.224472
6510	1451.213657
6511	1451.202537
6512	1451.191445
6513	1451.180673
6514	1451.169583
6515	1451.158544
6516	1451.147513
6517	1451.136535
6518	1451.125768
6519	1451.114707
6520	1451.103497
6521	1451.092396
6522	1451.08131
6523	1451.070117
6524	1451.059004
6525	1451.047954
6526	1451.036709
6527	1451.025561
6528	1451.014531
6529	1451.003571
6530	1450.992411
6531	1450.981192
6532	1450.970234
6533	1450.959209
6534	1450.94814
6535	1450.937188
6536	1450.926013
6537	1450.915038
6538	1450.903858
6539	1450.89291
6540	1450.881852
6541	1450.87082
6542	1450.859857
6543	1450.848973
6544	1450.837874
6545	1450.826661
6546	1450.815583
6547	1450.804421
6548	1450.79326
6549	1450.782253
6550	1450.771198
6551	1450.760143
6552	1450.748973
6553	1450.737941
6554	1450.726787
6555	1450.715563
6556	1450.704531
6557	1450.693404
6558	1450.682415
6559	1450.671205
6560	1450.660231
6561	1450.649268
6562	1450.638235
6563	1450.627116
6564	1450.616083
6565	1450.604921
6566	1450.593847
6567	1450.582717
6568	1450.571778
6569	1450.560677
6570	1450.549768
6571	1450.538832
6572	1450.527565
6573	1450.516538
6574	1450.505454
6575	1450.494468
6576	1450.483342
6577	1450.472368
6578	1450.461234
6579	1450.450191
6580	1450.439162
6581	1450.428343
6582	1450.417243
6583	1450.406178
6584	1450.395157
6585	1450.383999
6586	1450.372872
6587	1450.361851
6588	1450.350986
6589	1450.339932
6590	1450.329311
6591	1450.318245
6592	1450.307205
6593	1450.296151
6594	1450.285076
6595	1450.273901
6596	1450.262622
6597	1450.251479
6598	1450.240392
6599	1450.229269
6600	1450.218242
6601	1450.207086
6602	1450.196218
6603	1450.185084
6604	1450.174029
6605	1450.162936
6606	1450.151941
6607	1450.140886
6608	1450.129795
6609	1450.118667
6610	1450.107837
6611	1450.096864
6612	1450.085893
6613	1450.075019
6614	1450.063963
6615	1450.0528
6616	1450.041706
6617	1450.03075
6618	1450.019588
6619	1450.008459
6620	1449.997496
6621	1449.986506
6622	1449.975398
6623	1449.964359
6624	1449.953205
6625	1449.942075
6626	1449.931044
6627	1449.920013
6628	1449.90893
6629	1449.897775
6630	1449.88672
6631	1449.875618
6632	1449.864584
6633	1449.853549
6634	1449.842388
6635	1449.831318
6636	1449.820263
6637	1449.809178
6638	1449.798116
6639	1449.787083
6640	1449.775959
6641	1449.765115
6642	1449.75391
6643	1449.742755
6644	1449.732067
6645	1449.721072
6646	1449.709896
6647	1449.698886
6648	1449.687919
6649	1449.676885
6650	1449.665779
6651	1449.654696
6652	1449.643646
6653	1449.632588
6654	1449.621523
6655	1449.610487
6656	1449.599351
6657	1449.588378
6658	1449.577197
6659	1449.566012
6660	1449.554816
6661	1449.543745
6662	1449.532647
6663	1449.521771
6664	1449.510737
6665	1449.499697
6666	1449.4886
6667	1449.477492
6668	1449.466606
6669	1449.455571
6670	1449.444467
6671	1449.433345
6672	1449.422247
6673	1449.41122
6674	1449.400183
6675	1449.38909
6676	1449.378138
6677	1449.36705
6678	1449.356135
6679	1449.344959
6680	1449.333785
6681	1449.322862
6682	1449.311814
6683	1449.300792
6684	1449.289841
6685	1449.278818
6686	1449.267636
6687	1449.256688
6688	1449.245694
6689	1449.234728
6690	1449.223767
6691	1449.212623
6692	1449.201554
6693	1449.190347
6694	1449.179362
6695	1449.168326
6696	1449.157272
6697	1449.146181
6698	1449.135142
6699	1449.124125
6700	1449.113119
6701	1449.102282
6702	1449.091201
6703	1449.080135
6704	1449.068968
6705	1449.057875
6706	1449.046673
6707	1449.03554
6708	1449.024467
6709	1449.013338
6710	1449.00233
6711	1448.991237
6712	1448.980164
6713	1448.96933
6714	1448.958402
6715	1448.947147
6716	1448.936193
6717	1448.925063
6718	1448.914029
6719	1448.903285
6720	1448.892201
6721	1448.881006
6722	1448.869879
6723	1448.858855
6724	1448.848091
6725	1448.837163
6726	1448.826131
6727	1448.814949
6728	1448.803845
6729	1448.792741
6730	1448.781533
6731	1448.770584
6732	1448.759465
6733	1448.748318
6734	1448.737284
6735	1448.726224
6736	1448.715219
6737	1448.704126
6738	1448.693009
6739	1448.681843
6740	1448.671054
6741	1448.660129
6742	1448.649074
6743	1448.637978
6744	1448.626914
6745	1448.616056
6746	1448.604908
6747	1448.594047
6748	1448.582876
6749	1448.572017
6750	1448.561006
6751	1448.550031
6752	1448.539387
6753	1448.528176
6754	1448.517043
6755	1448.506052
6756	1448.495091
6757	1448.484207
6758	1448.473125
6759	1448.462175
6760	1448.45109
6761	1448.440107
6762	1448.42906
6763	1448.417901
6764	1448.406923
6765	1448.395829
6766	1448.38474
6767	1448.373789
6768	1448.362688
6769	1448.35163
6770	1448.340833
6771	1448.329745
6772	1448.318637
6773	1448.307732
6774	1448.296858
6775	1448.285713
6776	1448.27461
6777	1448.263553
6778	1448.252506
6779	1448.241445
6780	1448.230276
6781	1448.219213
6782	1448.208266
6783	1448.197419
6784	1448.186183
6785	1448.175094
6786	1448.164147
6787	1448.152946
6788	1448.141804
6789	1448.130696
6790	1448.119711
6791	1448.10893
6792	1448.097924
6793	1448.08687
6794	1448.075714
6795	1448.064614
6796	1448.053478
6797	1448.04239
6798	1448.031294
6799	1448.020306
6800	1448.00931
6801	1447.998398
6802	1447.987214
6803	1447.976065
6804	1447.964955
6805	1447.953794
6806	1447.942563
6807	1447.931596
6808	1447.920578
6809	1447.909538
6810	1447.898605
6811	1447.887431
6812	1447.876374
6813	1447.865251
6814	1447.854434
6815	1447.843407
6816	1447.83241
6817	1447.821467
6818	1447.810537
6819	1447.799527
6820	1447.788407
6821	1447.777397
6822	1447.766277
6823	1447.755682
6824	1447.744613
6825	1447.733467
6826	1447.72226
6827	1447.711246
6828	1447.700164
6829	1447.689166
6830	1447.678062
6831	1447.667076
6832	1447.656369
6833	1447.645183
6834	1447.634109
6835	1447.623062
6836	1447.61213
6837	1447.601258
6838	1447.590124
6839	1447.579079
6840	1447.568014
6841	1447.556933
6842	1447.54569
6843	1447.534688
6844	1447.523534
6845	1447.512716
6846	1447.502146
6847	1447.491163
6848	1447.480162
6849	1447.469024
6850	1447.457984
6851	1447.446985
6852	1447.435929
6853	1447.424881
6854	1447.413952
6855	1447.40277
6856	1447.391624
6857	1447.380518
6858	1447.369611
6859	1447.358692
6860	1447.347691
6861	1447.33657
6862	1447.325785
6863	1447.314794
6864	1447.304115
6865	1447.292954
6866	1447.282062
6867	1447.271067
6868	1447.26005
6869	1447.248956
6870	1447.237951
6871	1447.226843
6872	1447.215692
6873	1447.204631
6874	1447.193481
6875	1447.182337
6876	1447.171322
6877	1447.160177
6878	1447.149188
6879	1447.138144
6880	1447.127085
6881	1447.116025
6882	1447.104966
6883	1447.093922
6884	1447.08281
6885	1447.071567
6886	1447.060472
6887	1447.049351
6888	1447.038315
6889	1447.027165
6890	1447.015992
6891	1447.004978
6892	1446.993795
6893	1446.982719
6894	1446.971596
6895	1446.960843
6896	1446.949738
6897	1446.938997
6898	1446.927982
6899	1446.916994
6900	1446.905985
6901	1446.895004
6902	1446.883954
6903	1446.872903
6904	1446.86193
6905	1446.850767
6906	1446.839583
6907	1446.828574
6908	1446.817647
6909	1446.806524
6910	1446.795537
6911	1446.784547
6912	1446.773733
6913	1446.762735
6914	1446.751634
6915	1446.740504
6916	1446.72954
6917	1446.718735
6918	1446.707674
6919	1446.696717
6920	1446.685674
6921	1446.674465
6922	1446.663295
6923	1446.652248
6924	1446.64111
6925	1446.630252
6926	1446.619147
6927	1446.608111
6928	1446.597072
6929	1446.585894
6930	1446.574899
6931	1446.563938
6932	1446.552836
6933	1446.54179
6934	1446.530731
6935	1446.519753
6936	1446.50896
6937	1446.497837
6938	1446.48683
6939	1446.475904
6940	1446.464849
6941	1446.453862
6942	1446.442866
6943	1446.431832
6944	1446.420764
6945	1446.409876
6946	1446.39868
6947	1446.387666
6948	1446.376668
6949	1446.365561
6950	1446.354631
6951	1446.343704
6952	1446.332655
6953	1446.321609
6954	1446.310583
6955	1446.299509
6956	1446.288449
6957	1446.277485
6958	1446.266447
6959	1446.2554
6960	1446.244311
6961	1446.233588
6962	1446.222498
6963	1446.211771
6964	1446.200767
6965	1446.189697
6966	1446.178877
6967	1446.167752
6968	1446.156618
6969	1446.14557
6970	1446.134654
6971	1446.123572
6972	1446.112499
6973	1446.101457
6974	1446.090441
6975	1446.07947
6976	1446.068346
6977	1446.057468
6978	1446.046458
6979	1446.035437
6980	1446.024561
6981	1446.013514
6982	1446.002318
6983	1445.991382
6984	1445.980553
6985	1445.969549
6986	1445.958905
6987	1445.94788
6988	1445.936897
6989	1445.925878
6990	1445.914806
6991	1445.903789
6992	1445.892847
6993	1445.881785
6994	1445.870778
6995	1445.859915
6996	1445.848884
6997	1445.83777
6998	1445.826627
6999	1445.815572
7000	1445.804521
7001	1445.793603
7002	1445.782666
7003	1445.771672
7004	1445.760563
7005	1445.749558
7006	1445.738526
7007	1445.727596
7008	1445.716764
7009	1445.70559
7010	1445.694764
7011	1445.683836
7012	1445.672804
7013	1445.661771
7014	1445.650739
7015	1445.639726
7016	1445.628848
7017	1445.617813
7018	1445.606894
7019	1445.59613
7020	1445.585056
7021	1445.574081
7022	1445.563021
7023	1445.551959
7024	1445.540871
7025	1445.529939
7026	1445.5189
7027	1445.507862
7028	1445.496752
7029	1445.485713
7030	1445.474786
7031	1445.46398
7032	1445.453231
7033	1445.442259
7034	1445.431212
7035	1445.420254
7036	1445.409352
7037	1445.39828
7038	1445.387249
7039	1445.376278
7040	1445.365209
7041	1445.354215
7042	1445.343177
7043	1445.332203
7044	1445.321308
7045	1445.310315
7046	1445.299265
7047	1445.288157
7048	1445.27724
7049	1445.266186
7050	1445.255259
7051	1445.244266
7052	1445.233103
7053	1445.222053
7054	1445.211048
7055	1445.199979
7056	1445.189153
7057	1445.178207
7058	1445.167661
7059	1445.156718
7060	1445.145718
7061	1445.13506
7062	1445.123996
7063	1445.113089
7064	1445.102099
7065	1445.091034
7066	1445.080166
7067	1445.069053
7068	1445.058176
7069	1445.047138
7070	1445.036099
7071	1445.025136
7072	1445.014058
7073	1445.003077
7074	1444.992094
7075	1444.981052
7076	1444.970096
7077	1444.959196
7078	1444.948062
7079	1444.937182
7080	1444.92605
7081	1444.915153
7082	1444.904106
7083	1444.893152
7084	1444.882147
7085	1444.871113
7086	1444.860119
7087	1444.849223
7088	1444.838366
7089	1444.827389
7090	1444.816288
7091	1444.805444
7092	1444.794456
7093	1444.783352
7094	1444.772373
7095	1444.761376
7096	1444.75045
7097	1444.739443
7098	1444.728423
7099	1444.717693
7100	1444.706684
7101	1444.695774
7102	1444.685012
7103	1444.674043
7104	1444.663167
7105	1444.652148
7106	1444.641325
7107	1444.63026
7108	1444.619184
7109	1444.608225
7110	1444.59729
7111	1444.58629
7112	1444.575321
7113	1444.564308
7114	1444.553388
7115	1444.54244
7116	1444.53144
7117	1444.520534
7118	1444.509586
7119	1444.498597
7120	1444.487566
7121	1444.476624
7122	1444.465732
7123	1444.455121
7124	1444.444125
7125	1444.433405
7126	1444.422251
7127	1444.41132
7128	1444.40043
7129	1444.389383
7130	1444.378348
7131	1444.367425
7132	1444.356512
7133	1444.345552
7134	1444.334617
7135	1444.323601
7136	1444.312563
7137	1444.301452
7138	1444.290372
7139	1444.279499
7140	1444.268442
7141	1444.257519
7142	1444.246599
7143	1444.235772
7144	1444.224978
7145	1444.213973
7146	1444.202781
7147	1444.191776
7148	1444.181326
7149	1444.170258
7150	1444.159402
7151	1444.148391
7152	1444.137469
7153	1444.126388
7154	1444.115287
7155	1444.104579
7156	1444.093478
7157	1444.082664
7158	1444.071716
7159	1444.060776
7160	1444.04978
7161	1444.038859
7162	1444.028258
7163	1444.017234
7164	1444.006149
7165	1443.995233
7166	1443.984233
7167	1443.973227
7168	1443.962355
7169	1443.951747
7170	1443.940675
7171	1443.929727
7172	1443.91887
7173	1443.907902
7174	1443.896978
7175	1443.885965
7176	1443.87508
7177	1443.864168
7178	1443.853255
7179	1443.842332
7180	1443.831371
7181	1443.820417
7182	1443.809411
7183	1443.798466
7184	1443.787467
7185	1443.776501
7186	1443.765669
7187	1443.754768
7188	1443.743763
7189	1443.732826
7190	1443.72186
7191	1443.710958
7192	1443.700002
7193	1443.689323
7194	1443.678276
7195	1443.667228
7196	1443.656397
7197	1443.645551
7198	1443.634604
7199	1443.623709
7200	1443.612683
7201	1443.601825
7202	1443.590873
7203	1443.580047
7204	1443.568947
7205	1443.558068
7206	1443.54707
7207	1443.53608
7208	1443.525132
7209	1443.514061
7210	1443.503051
7211	1443.492421
7212	1443.481832
7213	1443.470764
7214	1443.459775
7215	1443.449058
7216	1443.438258
7217	1443.427289
7218	1443.416445
7219	1443.405561
7220	1443.394621
7221	1443.383701
7222	1443.372739
7223	1443.3621
7224	1443.350997
7225	1443.340038
7226	1443.329064
7227	1443.318074
7228	1443.307117
7229	1443.296167
7230	1443.285191
7231	1443.274135
7232	1443.263285
7233	1443.25249
7234	1443.241617
7235	1443.230688
7236	1443.219725
7237	1443.208774
7238	1443.197877
7239	1443.186917
7240	1443.176022
7241	1443.165048
7242	1443.154128
7243	1443.143223
7244	1443.132333
7245	1443.121317
7246	1443.110287
7247	1443.099429
7248	1443.08857
7249	1443.077615
7250	1443.066591
7251	1443.055531
7252	1443.044544
7253	1443.03369
7254	1443.02278
7255	1443.011691
7256	1443.000727
7257	1442.989826
7258	1442.978886
7259	1442.967857
7260	1442.957054
7261	1442.946061
7262	1442.935136
7263	1442.924394
7264	1442.913458
7265	1442.902417
7266	1442.891396
7267	1442.880424
7268	1442.869561
7269	1442.858655
7270	1442.847671
7271	1442.836721
7272	1442.825884
7273	1442.814995
7274	1442.804149
7275	1442.793417
7276	1442.782477
7277	1442.771489
7278	1442.760579
7279	1442.749811
7280	1442.739051
7281	1442.728101
7282	1442.717214
7283	1442.706623
7284	1442.695891
7285	1442.684936
7286	1442.673992
7287	1442.662999
7288	1442.652085
7289	1442.641253
7290	1442.630293
7291	1442.619441
7292	1442.608578
7293	1442.597655
7294	1442.586703
7295	1442.575923
7296	1442.565093
7297	1442.554237
7298	1442.543302
7299	1442.532526
7300	1442.521695
7301	1442.510724
7302	1442.49981
7303	1442.488768
7304	1442.477807
7305	1442.466939
7306	1442.455954
7307	1442.445002
7308	1442.434073
7309	1442.423183
7310	1442.412317
7311	1442.401482
7312	1442.390816
7313	1442.379936
7314	1442.368936
7315	1442.358039
7316	1442.347085
7317	1442.336364
7318	1442.325666
7319	1442.314805
7320	1442.303935
7321	1442.293037
7322	1442.28203
7323	1442.271173
7324	1442.26025
7325	1442.249298
7326	1442.238355
7327	1442.227443
7328	1442.216575
7329	1442.205527
7330	1442.194708
7331	1442.18392
7332	1442.172964
7333	1442.162023
7334	1442.151339
7335	1442.140496
7336	1442.129859
7337	1442.119526
7338	1442.108827
7339	1442.098249
7340	1442.087673
7341	1442.076764
7342	1442.065652
7343	1442.054721
7344	1442.043851
7345	1442.032908
7346	1442.021955
7347	1442.010934
7348	1441.9999
7349	1441.989109
7350	1441.978261
7351	1441.967284
7352	1441.956361
7353	1441.945667
7354	1441.934802
7355	1441.923885
7356	1441.912975
7357	1441.902132
7358	1441.891053
7359	1441.880082
7360	1441.869146
7361	1441.858243
7362	1441.84715
7363	1441.836272
7364	1441.825403
7365	1441.81452
7366	1441.803545
7367	1441.792763
7368	1441.781897
7369	1441.770991
7370	1441.760033
7371	1441.749219
7372	1441.738306
7373	1441.727278
7374	1441.716377
7375	1441.70541
7376	1441.694493
7377	1441.683689
7378	1441.67275
7379	1441.661736
7380	1441.65074
7381	1441.639792
7382	1441.628885
7383	1441.617974
7384	1441.607071
7385	1441.596134
7386	1441.585353
7387	1441.574475
7388	1441.563665
7389	1441.55283
7390	1441.542098
7391	1441.5316
7392	1441.520777
7393	1441.509953
7394	1441.499058
7395	1441.488161
7396	1441.477345
7397	1441.466604
7398	1441.455895
7399	1441.445036
7400	1441.43431
7401	1441.423573
7402	1441.412735
7403	1441.402105
7404	1441.391545
7405	1441.380746
7406	1441.369899
7407	1441.359272
7408	1441.348361
7409	1441.337431
7410	1441.326571
7411	1441.31613
7412	1441.305824
7413	1441.295011
7414	1441.284246
7415	1441.273756
7416	1441.263
7417	1441.252073
7418	1441.242018
7419	1441.231158
7420	1441.220139
7421	1441.209163
7422	1441.198289
7423	1441.187581
7424	1441.176826
7425	1441.165935
7426	1441.155039
7427	1441.144108
7428	1441.133218
7429	1441.122381
7430	1441.111608
7431	1441.100724
7432	1441.089956
7433	1441.079211
7434	1441.068527
7435	1441.057609
7436	1441.046798
7437	1441.03593
7438	1441.025022
7439	1441.014179
7440	1441.003441
7441	1440.99262
7442	1440.981854
7443	1440.971039
7444	1440.960237
7445	1440.949501
7446	1440.938723
7447	1440.92799
7448	1440.917199
7449	1440.906399
7450	1440.895614
7451	1440.884846
7452	1440.874018
7453	1440.863059
7454	1440.852205
7455	1440.841428
7456	1440.830494
7457	1440.819583
7458	1440.808805
7459	1440.798065
7460	1440.78726
7461	1440.776566
7462	1440.765799
7463	1440.755144
7464	1440.744301
7465	1440.733573
7466	1440.722747
7467	1440.711879
7468	1440.701167
7469	1440.690306
7470	1440.67958
7471	1440.668844
7472	1440.657945
7473	1440.647086
7474	1440.636354
7475	1440.625547
7476	1440.615186
7477	1440.604546
7478	1440.593642
7479	1440.582826
7480	1440.571979
7481	1440.561173
7482	1440.550416
7483	1440.539615
7484	1440.528828
7485	1440.518244
7486	1440.507504
7487	1440.496746
7488	1440.485877
7489	1440.475345
7490	1440.464558
7491	1440.453707
7492	1440.443068
7493	1440.432296
7494	1440.42158
7495	1440.411129
7496	1440.400355
7497	1440.389594
7498	1440.378875
7499	1440.368123
7500	1440.357217
7501	1440.346429
7502	1440.335577
7503	1440.324786
7504	1440.314027
7505	1440.303288
7506	1440.292466
7507	1440.281641
7508	1440.270832
7509	1440.260136
7510	1440.249603
7511	1440.238776
7512	1440.228034
7513	1440.217232
7514	1440.206429
7515	1440.195588
7516	1440.184913
7517	1440.174023
7518	1440.163265
7519	1440.152507
7520	1440.14175
7521	1440.130943
7522	1440.120071
7523	1440.109277
7524	1440.098445
7525	1440.087663
7526	1440.076814
7527	1440.066091
7528	1440.055574
7529	1440.044985
7530	1440.034192
7531	1440.023417
7532	1440.012876
7533	1440.002115
7534	1439.991413
7535	1439.980685
7536	1439.969985
7537	1439.9592
7538	1439.948438
7539	1439.937861
7540	1439.927119
7541	1439.916376
7542	1439.905764
7543	1439.895029
7544	1439.884319
7545	1439.873482
7546	1439.862823
7547	1439.852161
7548	1439.841479
7549	1439.830979
7550	1439.820295
7551	1439.809455
7552	1439.798714
7553	1439.788001
7554	1439.777326
7555	1439.766519
7556	1439.755718
