"","metric_name","cluster_num","window","overlap","dist","metric_value"
"1010","SF","7","150","0.25","gak",0.567617580727449
"1011","CH","7","150","0.25","gak",6032.90494720163
"1012","DB","7","150","0.25","gak",0.870648425940717
"1013","DBstar","7","150","0.25","gak",1.84783405633576
"1014","D","7","150","0.25","gak",7.50563647357756e-05
"1015","COP","7","150","0.25","gak",0.0240455790557332
"1016","Sil","3","150","0.5","gak",0.545694161729055
"1017","SF","3","150","0.5","gak",0.598524318687932
"1018","CH","3","150","0.5","gak",20152.1476806333
"1019","DB","3","150","0.5","gak",0.429949478775908
"1020","DBstar","3","150","0.5","gak",0.594326270983979
"1021","D","3","150","0.5","gak",8.84467377670883e-05
"1022","COP","3","150","0.5","gak",0.0509897146345991
"1023","Sil","4","150","0.5","gak",0.472734900074214
"1024","SF","4","150","0.5","gak",0.591067108510879
"1025","CH","4","150","0.5","gak",15605.6051524951
"1026","DB","4","150","0.5","gak",0.554336461722136
"1027","DBstar","4","150","0.5","gak",0.935067477109802
"1028","D","4","150","0.5","gak",5.60283722277712e-05
"1029","COP","4","150","0.5","gak",0.0384134468791184
"1030","Sil","5","150","0.5","gak",0.421006202871867
"1031","SF","5","150","0.5","gak",0.584985648802868
"1032","CH","5","150","0.5","gak",15552.3378490124
"1033","DB","5","150","0.5","gak",0.840733060156037
"1034","DBstar","5","150","0.5","gak",1.52919978278105
"1035","D","5","150","0.5","gak",7.85102311909957e-05
"1036","COP","5","150","0.5","gak",0.0319930175344501
"1037","Sil","6","150","0.5","gak",0.416741174425971
"1038","SF","6","150","0.5","gak",0.574808503916271
"1039","CH","6","150","0.5","gak",12751.2055069324
"1040","DB","6","150","0.5","gak",1.1125991700338
"1041","DBstar","6","150","0.5","gak",1.96883758335393
"1042","D","6","150","0.5","gak",8.42534853368264e-05
"1043","COP","6","150","0.5","gak",0.0275953921489678
"1044","Sil","7","150","0.5","gak",0.429915258953983
"1045","SF","7","150","0.5","gak",0.572040020344323
"1046","CH","7","150","0.5","gak",15328.2625773103
"1047","DB","7","150","0.5","gak",0.723668252734593
"1048","DBstar","7","150","0.5","gak",1.36310251054978
"1049","D","7","150","0.5","gak",8.78408648919465e-05
"1050","COP","7","150","0.5","gak",0.0252377296163172
"1051","Sil","3","150","0.75","gak",0.539447306312929
"1052","SF","3","150","0.75","gak",0.596770192862705
"1053","CH","3","150","0.75","gak",41624.0233735241
"1054","DB","3","150","0.75","gak",0.530163539404153
"1055","DBstar","3","150","0.75","gak",0.748305337806196
"1056","D","3","150","0.75","gak",4.9152781008097e-05
"1057","COP","3","150","0.75","gak",0.0562448363171125
"1058","Sil","4","150","0.75","gak",0.485174492085218
"1059","SF","4","150","0.75","gak",0.581766268478008
"1060","CH","4","150","0.75","gak",22077.4952166042
"1061","DB","4","150","0.75","gak",1.10375357717906
"1062","DBstar","4","150","0.75","gak",1.74333877010587
"1063","D","4","150","0.75","gak",7.08289178846869e-05
"1064","COP","4","150","0.75","gak",0.0404963679453765
"1065","Sil","5","150","0.75","gak",0.442231414961075
"1066","SF","5","150","0.75","gak",0.579209007303247
"1067","CH","5","150","0.75","gak",29150.36119877
"1068","DB","5","150","0.75","gak",1.20342650154561
"1069","DBstar","5","150","0.75","gak",2.24947669335959
"1070","D","5","150","0.75","gak",5.8677086273387e-05
"1071","COP","5","150","0.75","gak",0.0372564282458667
"1072","Sil","6","150","0.75","gak",0.448082031023853
"1073","SF","6","150","0.75","gak",0.564806032076812
"1074","CH","6","150","0.75","gak",14789.6926240109
"1075","DB","6","150","0.75","gak",1.02606747455278
"1076","DBstar","6","150","0.75","gak",1.7654921386578
"1077","D","6","150","0.75","gak",5.73459836752216e-05
"1078","COP","6","150","0.75","gak",0.0306329632283194
"1079","Sil","7","150","0.75","gak",0.427507079194705
"1080","SF","7","150","0.75","gak",0.552710840360078
"1081","CH","7","150","0.75","gak",12201.3313500743
"1082","DB","7","150","0.75","gak",1.24033355354828
"1083","DBstar","7","150","0.75","gak",2.35688035149623
"1084","D","7","150","0.75","gak",4.40677562117444e-05
"1085","COP","7","150","0.75","gak",0.0277264049722755
"1086","Sil","3","150","0","gak",0.557741727020287
"1087","SF","3","150","0","gak",0.605667581392759
"1088","CH","3","150","0","gak",15568.3149420028
"1089","DB","3","150","0","gak",0.408734635914684
"1090","DBstar","3","150","0","gak",0.530413582475933
"1091","D","3","150","0","gak",0.000158647686323441
"1092","COP","3","150","0","gak",0.0468205178268309
"1093","Sil","4","150","0","gak",0.473925318514001
"1094","SF","4","150","0","gak",0.592791652339247
"1095","CH","4","150","0","gak",7952.25490696053
"1096","DB","4","150","0","gak",0.711831527335884
"1097","DBstar","4","150","0","gak",1.15759861847044
"1098","D","4","150","0","gak",8.09540272505005e-05
"1099","COP","4","150","0","gak",0.0370887382802982
"1100","Sil","5","150","0","gak",0.435755641694046
"1101","SF","5","150","0","gak",0.588342257646289
"1102","CH","5","150","0","gak",8453.20641608737
"1103","DB","5","150","0","gak",0.610155858983384
"1104","DBstar","5","150","0","gak",1.0599057992231
"1105","D","5","150","0","gak",0.000131288815870728
"1106","COP","5","150","0","gak",0.035928875601141
"1107","Sil","6","150","0","gak",0.432855927904921
"1108","SF","6","150","0","gak",0.585206202833742
"1109","CH","6","150","0","gak",9367.0075582451
"1110","DB","6","150","0","gak",1.07529493508537
"1111","DBstar","6","150","0","gak",2.10800940252451
"1112","D","6","150","0","gak",9.08699089273933e-05
"1113","COP","6","150","0","gak",0.0282603990507804
"1114","Sil","7","150","0","gak",0.430238785275096
"1115","SF","7","150","0","gak",0.567139435159872
"1116","CH","7","150","0","gak",3175.8058211233
"1117","DB","7","150","0","gak",0.998008694575237
"1118","DBstar","7","150","0","gak",2.05559652462813
"1119","D","7","150","0","gak",0.000111105215982719
"1120","COP","7","150","0","gak",0.023518998344782
"1121","Sil","3","180","0.25","gak",0.546950502695328
"1122","SF","3","180","0.25","gak",0.592107832926787
"1123","CH","3","180","0.25","gak",9689.32541638674
"1124","DB","3","180","0.25","gak",0.741500242117905
"1125","DBstar","3","180","0.25","gak",0.888602553109487
"1126","D","3","180","0.25","gak",0.000197182359401428
"1127","COP","3","180","0.25","gak",0.0529963957467741
"1128","Sil","4","180","0.25","gak",0.489369297198239
"1129","SF","4","180","0.25","gak",0.579821443747107
"1130","CH","4","180","0.25","gak",6126.67272632652
"1131","DB","4","180","0.25","gak",0.894944614236993
"1132","DBstar","4","180","0.25","gak",1.22873628887927
"1133","D","4","180","0.25","gak",0.000224454874188243
"1134","COP","4","180","0.25","gak",0.040924815905456
"1135","Sil","5","180","0.25","gak",0.421710254038359
"1136","SF","5","180","0.25","gak",0.572829792891757
"1137","CH","5","180","0.25","gak",5240.12790678918
"1138","DB","5","180","0.25","gak",1.16477994497848
"1139","DBstar","5","180","0.25","gak",1.98131544411995
"1140","D","5","180","0.25","gak",0.000151165805469191
"1141","COP","5","180","0.25","gak",0.0358205093505079
"1142","Sil","6","180","0.25","gak",0.437389899522599
"1143","SF","6","180","0.25","gak",0.561078597330797
"1144","CH","6","180","0.25","gak",4020.60410816311
"1145","DB","6","180","0.25","gak",1.20537572668466
"1146","DBstar","6","180","0.25","gak",2.09886674091705
"1147","D","6","180","0.25","gak",0.000118857259130818
"1148","COP","6","180","0.25","gak",0.0320020027229229
"1149","Sil","7","180","0.25","gak",0.40772828536227
"1150","SF","7","180","0.25","gak",0.552849376995365
"1151","CH","7","180","0.25","gak",4411.51281374153
"1152","DB","7","180","0.25","gak",1.86621877506984
"1153","DBstar","7","180","0.25","gak",2.95566157116334
"1154","D","7","180","0.25","gak",0.000139014172074868
"1155","COP","7","180","0.25","gak",0.0310798089513732
"1156","Sil","3","180","0.5","gak",0.524374113114756
"1157","SF","3","180","0.5","gak",0.598330815058549
"1158","CH","3","180","0.5","gak",15426.6959958885
"1159","DB","3","180","0.5","gak",0.430066679616428
"1160","DBstar","3","180","0.5","gak",0.60199405780762
"1161","D","3","180","0.5","gak",0.000131889506916112
"1162","COP","3","180","0.5","gak",0.0547710456475069
"1163","Sil","4","180","0.5","gak",0.473072441680067
"1164","SF","4","180","0.5","gak",0.585743212859914
"1165","CH","4","180","0.5","gak",9706.71961505855
"1166","DB","4","180","0.5","gak",0.893143511868697
"1167","DBstar","4","180","0.5","gak",1.33550091973207
"1168","D","4","180","0.5","gak",0.000136768680177232
"1169","COP","4","180","0.5","gak",0.0386651456249932
"1170","Sil","5","180","0.5","gak",0.405133174893737
"1171","SF","5","180","0.5","gak",0.581044262684952
"1172","CH","5","180","0.5","gak",8318.78713335863
"1173","DB","5","180","0.5","gak",0.972564443013853
"1174","DBstar","5","180","0.5","gak",1.75926046964643
"1175","D","5","180","0.5","gak",5.87504871758424e-05
"1176","COP","5","180","0.5","gak",0.0362201720181914
"1177","Sil","6","180","0.5","gak",0.398589752387375
"1178","SF","6","180","0.5","gak",0.578026715175438
"1179","CH","6","180","0.5","gak",11902.5170825498
"1180","DB","6","180","0.5","gak",0.695128584831776
"1181","DBstar","6","180","0.5","gak",1.25660951908959
"1182","D","6","180","0.5","gak",0.000146479518192163
"1183","COP","6","180","0.5","gak",0.0330604660127401
"1184","Sil","7","180","0.5","gak",0.388128215055264
"1185","SF","7","180","0.5","gak",0.568738828899363
"1186","CH","7","180","0.5","gak",7401.78679558785
"1187","DB","7","180","0.5","gak",1.11287039117099
"1188","DBstar","7","180","0.5","gak",2.12516363934453
"1189","D","7","180","0.5","gak",7.22409243326528e-05
"1190","COP","7","180","0.5","gak",0.0271388201713039
"1191","Sil","3","180","0.75","gak",0.519986833549719
"1192","SF","3","180","0.75","gak",0.582881044172066
"1193","CH","3","180","0.75","gak",21522.6657715331
"1194","DB","3","180","0.75","gak",0.473325555410205
"1195","DBstar","3","180","0.75","gak",0.645256489862542
"1196","D","3","180","0.75","gak",8.53685594522217e-05
"1197","COP","3","180","0.75","gak",0.0629967539122989
"1198","Sil","4","180","0.75","gak",0.461107101985116
"1199","SF","4","180","0.75","gak",0.572154594045943
"1200","CH","4","180","0.75","gak",16232.3030970527
"1201","DB","4","180","0.75","gak",0.947457368072626
"1202","DBstar","4","180","0.75","gak",1.46682622586559
"1203","D","4","180","0.75","gak",5.84440537636679e-05
"1204","COP","4","180","0.75","gak",0.0472467860522152
"1205","Sil","5","180","0.75","gak",0.411699364369704
"1206","SF","5","180","0.75","gak",0.563878637506717
"1207","CH","5","180","0.75","gak",14232.3074990324
"1208","DB","5","180","0.75","gak",1.01397141263479
"1209","DBstar","5","180","0.75","gak",1.78952471339834
"1210","D","5","180","0.75","gak",7.85443542423473e-05
"1211","COP","5","180","0.75","gak",0.0423096860089178
"1212","Sil","6","180","0.75","gak",0.415089975035059
"1213","SF","6","180","0.75","gak",0.557811148601341
"1214","CH","6","180","0.75","gak",13487.6947236468
"1215","DB","6","180","0.75","gak",1.13539125678489
"1216","DBstar","6","180","0.75","gak",2.12504929202134
"1217","D","6","180","0.75","gak",8.33901874353003e-05
"1218","COP","6","180","0.75","gak",0.0366395852090976
"1219","Sil","7","180","0.75","gak",0.38656915569095
"1220","SF","7","180","0.75","gak",0.552393535906464
"1221","CH","7","180","0.75","gak",15350.3461137049
"1222","DB","7","180","0.75","gak",1.27542190576205
"1223","DBstar","7","180","0.75","gak",2.72952399600646
"1224","D","7","180","0.75","gak",8.96697518965328e-05
"1225","COP","7","180","0.75","gak",0.0336969742556969
"1226","Sil","3","180","0","gak",0.523492613219192
"1227","SF","3","180","0","gak",0.598023013922184
"1228","CH","3","180","0","gak",8140.29594054768
"1229","DB","3","180","0","gak",0.501689595290554
"1230","DBstar","3","180","0","gak",0.696940383328396
"1231","D","3","180","0","gak",0.000212624864981403
"1232","COP","3","180","0","gak",0.0566932114073968
"1233","Sil","4","180","0","gak",0.462872194979198
"1234","SF","4","180","0","gak",0.586146252878452
"1235","CH","4","180","0","gak",5349.90765025019
"1236","DB","4","180","0","gak",0.749641123846269
"1237","DBstar","4","180","0","gak",1.15353170133454
"1238","D","4","180","0","gak",0.000215458834745792
"1239","COP","4","180","0","gak",0.0409658029021363
"1240","Sil","5","180","0","gak",0.398265779601566
"1241","SF","5","180","0","gak",0.579502986906412
"1242","CH","5","180","0","gak",4556.53675932443
"1243","DB","5","180","0","gak",0.868683240061244
"1244","DBstar","5","180","0","gak",1.57779712202803
"1245","D","5","180","0","gak",0.000156514039564128
"1246","COP","5","180","0","gak",0.0375880953407156
"1247","Sil","6","180","0","gak",0.421291397321161
"1248","SF","6","180","0","gak",0.565802214190312
"1249","CH","6","180","0","gak",3012.40113484723
"1250","DB","6","180","0","gak",1.06752807381309
"1251","DBstar","6","180","0","gak",1.7123838804641
"1252","D","6","180","0","gak",0.000223170427308064
"1253","COP","6","180","0","gak",0.0310286400876046
"1254","Sil","7","180","0","gak",0.382702772008127
"1255","SF","7","180","0","gak",0.566357625995213
"1256","CH","7","180","0","gak",4943.6126684235
"1257","DB","7","180","0","gak",0.820893630538027
"1258","DBstar","7","180","0","gak",1.75115118842606
"1259","D","7","180","0","gak",0.000162942085789434
"1260","COP","7","180","0","gak",0.0284988187530897
"1261","Sil","3","120","0.25","lbi",0.496370868521216
"1262","SF","3","120","0.25","lbi",4.87971885121397e-11
"1263","CH","3","120","0.25","lbi",14884.598015741
"1264","DB","3","120","0.25","lbi",0.532825291907885
"1265","DBstar","3","120","0.25","lbi",0.596036600617835
"1266","D","3","120","0.25","lbi",0
"1267","COP","3","120","0.25","lbi",0.119733078075059
"1268","Sil","4","120","0.25","lbi",0.402709088500475
"1269","SF","4","120","0.25","lbi",5.26756416263652e-12
"1270","CH","4","120","0.25","lbi",12580.096095503
"1271","DB","4","120","0.25","lbi",0.581429897317177
"1272","DBstar","4","120","0.25","lbi",0.89870490685959
"1273","D","4","120","0.25","lbi",0
"1274","COP","4","120","0.25","lbi",0.115474044948525
"1275","Sil","5","120","0.25","lbi",0.384176699602704
"1276","SF","5","120","0.25","lbi",3.58824081558851e-13
"1277","CH","5","120","0.25","lbi",11860.6523831576
"1278","DB","5","120","0.25","lbi",0.648235107463411
"1279","DBstar","5","120","0.25","lbi",1.1647863606765
"1280","D","5","120","0.25","lbi",0
"1281","COP","5","120","0.25","lbi",0.0878187731240875
"1282","Sil","6","120","0.25","lbi",0.367527988730478
"1283","SF","6","120","0.25","lbi",0
"1284","CH","6","120","0.25","lbi",9636.06302517077
"1285","DB","6","120","0.25","lbi",0.851273661411698
"1286","DBstar","6","120","0.25","lbi",1.37581881785452
"1287","D","6","120","0.25","lbi",0
"1288","COP","6","120","0.25","lbi",0.0675220893088496
"1289","Sil","7","120","0.25","lbi",0.352782230303933
"1290","SF","7","120","0.25","lbi",1.55431223447522e-15
"1291","CH","7","120","0.25","lbi",9764.27088307515
"1292","DB","7","120","0.25","lbi",0.831307005380356
"1293","DBstar","7","120","0.25","lbi",1.56723265891477
"1294","D","7","120","0.25","lbi",0
"1295","COP","7","120","0.25","lbi",0.0715700475971103
"1296","Sil","3","120","0.5","lbi",0.486574384643156
"1297","SF","3","120","0.5","lbi",6.27073948322732e-11
"1298","CH","3","120","0.5","lbi",21235.0368840718
"1299","DB","3","120","0.5","lbi",0.514355887568317
"1300","DBstar","3","120","0.5","lbi",0.629010588446858
"1301","D","3","120","0.5","lbi",0
"1302","COP","3","120","0.5","lbi",0.152797763819849
"1303","Sil","4","120","0.5","lbi",0.430005174354179
"1304","SF","4","120","0.5","lbi",3.41704442519131e-12
"1305","CH","4","120","0.5","lbi",20136.1068723192
"1306","DB","4","120","0.5","lbi",0.534354070962411
"1307","DBstar","4","120","0.5","lbi",0.811953410033633
"1308","D","4","120","0.5","lbi",0
"1309","COP","4","120","0.5","lbi",0.112130733672462
"1310","Sil","5","120","0.5","lbi",0.356710164341802
"1311","SF","5","120","0.5","lbi",2.38697950294409e-13
"1312","CH","5","120","0.5","lbi",17919.965719247
"1313","DB","5","120","0.5","lbi",0.713691166619898
"1314","DBstar","5","120","0.5","lbi",1.24951576488439
"1315","D","5","120","0.5","lbi",0
"1316","COP","5","120","0.5","lbi",0.0881886098999174
"1317","Sil","6","120","0.5","lbi",0.388968415043793
"1318","SF","6","120","0.5","lbi",2.22044604925031e-16
"1319","CH","6","120","0.5","lbi",16193.1660200391
"1320","DB","6","120","0.5","lbi",1.08789550575557
"1321","DBstar","6","120","0.5","lbi",1.59749706362374
"1322","D","6","120","0.5","lbi",0
"1323","COP","6","120","0.5","lbi",0.0708751165245446
"1324","Sil","7","120","0.5","lbi",0.376564892218185
"1325","SF","7","120","0.5","lbi",0
"1326","CH","7","120","0.5","lbi",14597.9503510336
"1327","DB","7","120","0.5","lbi",0.71865137602346
"1328","DBstar","7","120","0.5","lbi",1.26631898045799
"1329","D","7","120","0.5","lbi",0
"1330","COP","7","120","0.5","lbi",0.0621666995136979
"1331","Sil","3","120","0.75","lbi",0.4660610817602
"1332","SF","3","120","0.75","lbi",7.36593008809905e-11
"1333","CH","3","120","0.75","lbi",40344.9753752373
"1334","DB","3","120","0.75","lbi",0.589218407493993
"1335","DBstar","3","120","0.75","lbi",0.806908855291207
"1336","D","3","120","0.75","lbi",0
"1337","COP","3","120","0.75","lbi",0.171714613125808
"1338","Sil","4","120","0.75","lbi",0.431177703207512
"1339","SF","4","120","0.75","lbi",3.915534563248e-12
"1340","CH","4","120","0.75","lbi",41121.5232515945
"1341","DB","4","120","0.75","lbi",0.530166318914039
"1342","DBstar","4","120","0.75","lbi",0.772107625805606
"1343","D","4","120","0.75","lbi",0
"1344","COP","4","120","0.75","lbi",0.0997636272215754
"1345","Sil","5","120","0.75","lbi",0.414526206824913
"1346","SF","5","120","0.75","lbi",7.32747196252603e-15
"1347","CH","5","120","0.75","lbi",31650.3324872287
"1348","DB","5","120","0.75","lbi",0.66620334143972
"1349","DBstar","5","120","0.75","lbi",0.85562109716436
"1350","D","5","120","0.75","lbi",0
"1351","COP","5","120","0.75","lbi",0.0799927753124472
"1352","Sil","6","120","0.75","lbi",0.37033925275902
"1353","SF","6","120","0.75","lbi",1.13242748511766e-14
"1354","CH","6","120","0.75","lbi",35357.1377737733
"1355","DB","6","120","0.75","lbi",0.66457007535007
"1356","DBstar","6","120","0.75","lbi",1.09162049239102
"1357","D","6","120","0.75","lbi",0
"1358","COP","6","120","0.75","lbi",0.070471451091994
"1359","Sil","7","120","0.75","lbi",0.30688224826274
"1360","SF","7","120","0.75","lbi",0
"1361","CH","7","120","0.75","lbi",27898.5980512422
"1362","DB","7","120","0.75","lbi",1.20597785560112
"1363","DBstar","7","120","0.75","lbi",2.22360263683162
"1364","D","7","120","0.75","lbi",0
"1365","COP","7","120","0.75","lbi",0.06702265263598
"1366","Sil","3","120","0","lbi",0.471675209769594
"1367","SF","3","120","0","lbi",2.85447221415325e-10
"1368","CH","3","120","0","lbi",11960.0943745896
"1369","DB","3","120","0","lbi",0.522730637924123
"1370","DBstar","3","120","0","lbi",0.684099413254317
"1371","D","3","120","0","lbi",0
"1372","COP","3","120","0","lbi",0.165910625793522
"1373","Sil","4","120","0","lbi",0.45097409528289
"1374","SF","4","120","0","lbi",2.29061214440662e-12
"1375","CH","4","120","0","lbi",10918.4193939301
"1376","DB","4","120","0","lbi",0.542046423951882
"1377","DBstar","4","120","0","lbi",0.722947692778984
"1378","D","4","120","0","lbi",0
"1379","COP","4","120","0","lbi",0.0888909915785649
"1380","Sil","5","120","0","lbi",0.380921830121944
"1381","SF","5","120","0","lbi",7.84927678409986e-13
"1382","CH","5","120","0","lbi",8928.86174851514
"1383","DB","5","120","0","lbi",0.683999716294612
"1384","DBstar","5","120","0","lbi",1.14422777802401
"1385","D","5","120","0","lbi",0
"1386","COP","5","120","0","lbi",0.0845357953629445
"1387","Sil","6","120","0","lbi",0.345320146577149
"1388","SF","6","120","0","lbi",5.32907051820075e-15
"1389","CH","6","120","0","lbi",7942.90699093341
"1390","DB","6","120","0","lbi",0.757595652908441
"1391","DBstar","6","120","0","lbi",1.46680301769299
"1392","D","6","120","0","lbi",0
"1393","COP","6","120","0","lbi",0.075131428029947
"1394","Sil","7","120","0","lbi",0.362394134559255
"1395","SF","7","120","0","lbi",0
"1396","CH","7","120","0","lbi",8023.38898720701
"1397","DB","7","120","0","lbi",0.657300653382282
"1398","DBstar","7","120","0","lbi",1.13739710413759
"1399","D","7","120","0","lbi",0
"1400","COP","7","120","0","lbi",0.0524937411998686
"1401","Sil","3","150","0.25","lbi",0.444243771169603
"1402","SF","3","150","0.25","lbi",4.77173855983892e-13
"1403","CH","3","150","0.25","lbi",9890.78452939887
"1404","DB","3","150","0.25","lbi",0.553908492207825
"1405","DBstar","3","150","0.25","lbi",0.745486440003628
"1406","D","3","150","0.25","lbi",0
"1407","COP","3","150","0.25","lbi",0.174778096974841
"1408","Sil","4","150","0.25","lbi",0.411083910487773
"1409","SF","4","150","0.25","lbi",0
"1410","CH","4","150","0.25","lbi",7815.63643542008
"1411","DB","4","150","0.25","lbi",0.784957973611335
"1412","DBstar","4","150","0.25","lbi",0.887557745212334
"1413","D","4","150","0.25","lbi",0
"1414","COP","4","150","0.25","lbi",0.106571290330889
"1415","Sil","5","150","0.25","lbi",0.372335704667567
"1416","SF","5","150","0.25","lbi",0
"1417","CH","5","150","0.25","lbi",7502.8674208709
"1418","DB","5","150","0.25","lbi",0.802058362860179
"1419","DBstar","5","150","0.25","lbi",1.15426092770081
"1420","D","5","150","0.25","lbi",0
"1421","COP","5","150","0.25","lbi",0.0836030488955547
"1422","Sil","6","150","0.25","lbi",0.323574211230492
"1423","SF","6","150","0.25","lbi",0
"1424","CH","6","150","0.25","lbi",5513.20014000388
"1425","DB","6","150","0.25","lbi",0.911234053685681
"1426","DBstar","6","150","0.25","lbi",1.79302294421673
"1427","D","6","150","0.25","lbi",0
"1428","COP","6","150","0.25","lbi",0.0955405586612117
"1429","Sil","7","150","0.25","lbi",0.329490499535928
"1430","SF","7","150","0.25","lbi",0
"1431","CH","7","150","0.25","lbi",6260.5025101694
"1432","DB","7","150","0.25","lbi",0.902470513552326
"1433","DBstar","7","150","0.25","lbi",1.58981851599267
"1434","D","7","150","0.25","lbi",0
"1435","COP","7","150","0.25","lbi",0.0668046172685704
"1436","Sil","3","150","0.5","lbi",0.448826155480897
"1437","SF","3","150","0.5","lbi",5.17363929475323e-13
"1438","CH","3","150","0.5","lbi",15755.7161557957
"1439","DB","3","150","0.5","lbi",0.571695105850399
"1440","DBstar","3","150","0.5","lbi",0.724663876010605
"1441","D","3","150","0.5","lbi",0
"1442","COP","3","150","0.5","lbi",0.158309987094506
"1443","Sil","4","150","0.5","lbi",0.379639852213382
"1444","SF","4","150","0.5","lbi",4.44089209850063e-15
"1445","CH","4","150","0.5","lbi",12410.7600523851
"1446","DB","4","150","0.5","lbi",0.608419862782726
"1447","DBstar","4","150","0.5","lbi",0.95088846143808
"1448","D","4","150","0.5","lbi",0
"1449","COP","4","150","0.5","lbi",0.137390993031004
"1450","Sil","5","150","0.5","lbi",0.360312563691724
"1451","SF","5","150","0.5","lbi",0
"1452","CH","5","150","0.5","lbi",12164.7475398222
"1453","DB","5","150","0.5","lbi",0.694701145091544
"1454","DBstar","5","150","0.5","lbi",1.03862715596091
"1455","D","5","150","0.5","lbi",0
"1456","COP","5","150","0.5","lbi",0.0876507079832467
"1457","Sil","6","150","0.5","lbi",0.328971613894123
"1458","SF","6","150","0.5","lbi",0
"1459","CH","6","150","0.5","lbi",10609.6300770451
"1460","DB","6","150","0.5","lbi",0.797521393409482
"1461","DBstar","6","150","0.5","lbi",1.27596536227018
"1462","D","6","150","0.5","lbi",0
"1463","COP","6","150","0.5","lbi",0.07723798910602
"1464","Sil","7","150","0.5","lbi",0.331088392725944
"1465","SF","7","150","0.5","lbi",0
"1466","CH","7","150","0.5","lbi",9457.03121440485
"1467","DB","7","150","0.5","lbi",0.943008848295194
"1468","DBstar","7","150","0.5","lbi",1.62428428740689
"1469","D","7","150","0.5","lbi",0
"1470","COP","7","150","0.5","lbi",0.0627192160425142
"1471","Sil","3","150","0.75","lbi",0.44296890734508
"1472","SF","3","150","0.75","lbi",3.03956859681875e-12
"1473","CH","3","150","0.75","lbi",27924.7476556882
"1474","DB","3","150","0.75","lbi",0.523599256545579
"1475","DBstar","3","150","0.75","lbi",0.676376742246087
"1476","D","3","150","0.75","lbi",0
"1477","COP","3","150","0.75","lbi",0.175819413431465
"1478","Sil","4","150","0.75","lbi",0.367449327760064
"1479","SF","4","150","0.75","lbi",7.32747196252603e-15
"1480","CH","4","150","0.75","lbi",22114.2478706816
"1481","DB","4","150","0.75","lbi",0.732215784098177
"1482","DBstar","4","150","0.75","lbi",1.11679894185537
"1483","D","4","150","0.75","lbi",0
"1484","COP","4","150","0.75","lbi",0.136371085422145
"1485","Sil","5","150","0.75","lbi",0.360653348616548
"1486","SF","5","150","0.75","lbi",0
"1487","CH","5","150","0.75","lbi",18714.6679313841
"1488","DB","5","150","0.75","lbi",0.77451013831879
"1489","DBstar","5","150","0.75","lbi",1.23273029446928
"1490","D","5","150","0.75","lbi",0
"1491","COP","5","150","0.75","lbi",0.100828374225256
"1492","Sil","6","150","0.75","lbi",0.371515469416804
"1493","SF","6","150","0.75","lbi",0
"1494","CH","6","150","0.75","lbi",17469.528235524
"1495","DB","6","150","0.75","lbi",0.722395279055485
"1496","DBstar","6","150","0.75","lbi",1.08898504474065
"1497","D","6","150","0.75","lbi",0
"1498","COP","6","150","0.75","lbi",0.0722721565348878
"1499","Sil","7","150","0.75","lbi",0.357644809022688
"1500","SF","7","150","0.75","lbi",0
"1501","CH","7","150","0.75","lbi",14771.2027649002
"1502","DB","7","150","0.75","lbi",0.857797637221762
"1503","DBstar","7","150","0.75","lbi",1.39342955050957
"1504","D","7","150","0.75","lbi",0
"1505","COP","7","150","0.75","lbi",0.0616681423217455
"1506","Sil","3","150","0","lbi",0.474724868632833
"1507","SF","3","150","0","lbi",3.61932706027801e-14
"1508","CH","3","150","0","lbi",7044.13197525464
"1509","DB","3","150","0","lbi",0.565985338180993
"1510","DBstar","3","150","0","lbi",0.651537450939904
"1511","D","3","150","0","lbi",0
"1512","COP","3","150","0","lbi",0.123420552813125
"1513","Sil","4","150","0","lbi",0.398638196713561
"1514","SF","4","150","0","lbi",4.44089209850063e-16
"1515","CH","4","150","0","lbi",6178.16706157412
"1516","DB","4","150","0","lbi",0.629457142653523
"1517","DBstar","4","150","0","lbi",0.874333099411588
"1518","D","4","150","0","lbi",0
"1519","COP","4","150","0","lbi",0.106017226457732
"1520","Sil","5","150","0","lbi",0.324484000543542
"1521","SF","5","150","0","lbi",0
"1522","CH","5","150","0","lbi",5102.79467437815
"1523","DB","5","150","0","lbi",0.986588860673818
"1524","DBstar","5","150","0","lbi",1.61133280088742
"1525","D","5","150","0","lbi",0
"1526","COP","5","150","0","lbi",0.11171751947461
"1527","Sil","6","150","0","lbi",0.275034825118969
"1528","SF","6","150","0","lbi",0
"1529","CH","6","150","0","lbi",4229.95041005213
"1530","DB","6","150","0","lbi",1.18732165404242
"1531","DBstar","6","150","0","lbi",2.30307475208023
"1532","D","6","150","0","lbi",0
"1533","COP","6","150","0","lbi",0.108309875187776
"1534","Sil","7","150","0","lbi",0.316965386343816
"1535","SF","7","150","0","lbi",0
"1536","CH","7","150","0","lbi",4832.9421458255
"1537","DB","7","150","0","lbi",0.768676081480876
"1538","DBstar","7","150","0","lbi",1.24877904784591
"1539","D","7","150","0","lbi",0
"1540","COP","7","150","0","lbi",0.0615432699006153
"1541","Sil","3","180","0.25","lbi",0.445960980839617
"1542","SF","3","180","0.25","lbi",0
"1543","CH","3","180","0.25","lbi",7383.33434800194
"1544","DB","3","180","0.25","lbi",0.667899854168687
"1545","DBstar","3","180","0.25","lbi",0.732741031467047
"1546","D","3","180","0.25","lbi",0
